date,t_mean,t_max,ghi,north,east,south,west
2025-04-07,28.730000,33.850000,6.467500,2.128572,3.547599,3.134152,3.226123
2025-04-08,27.600000,32.210000,6.547700,1.947704,3.193663,3.020432,3.338533
2025-04-09,26.520000,30.760000,6.898300,2.042365,3.609607,3.119054,3.353090
2025-04-10,26.700000,32.420000,6.918700,2.090493,3.363779,3.112385,3.643962
2025-04-11,28.970000,33.460000,7.043500,2.072478,3.652368,3.160221,3.387824
2025-04-12,30.350000,35.300000,6.678000,2.243103,3.147408,3.047166,3.382028
2025-04-13,30.360000,36.950000,6.367400,2.266677,3.649733,3.286412,3.404669
2025-04-14,30.450000,36.400000,6.549800,2.168118,3.356671,2.965807,3.075851
2025-04-15,29.330000,33.560000,5.948400,2.339251,2.854475,2.867449,3.153314
2025-04-16,27.880000,32.120000,6.370600,2.304356,3.336789,3.195626,3.494613
2025-04-17,26.770000,29.910000,6.680600,2.270673,3.853058,3.301981,3.586242
2025-04-18,25.560000,28.060000,7.186600,2.203725,3.684822,3.047427,3.595290
2025-04-19,25.680000,28.960000,6.580100,2.246612,3.215217,2.852880,3.206048
2025-04-20,26.040000,29.760000,7.026700,2.107427,3.559158,2.836083,3.400236
2025-04-21,27.440000,32.240000,7.160900,2.149928,3.399754,2.859585,3.748793
2025-04-22,29.150000,32.960000,6.680400,2.324636,3.444901,2.965284,3.518776
2025-04-23,29.680000,34.030000,6.277000,2.374969,3.595415,2.929673,3.291543
2025-04-24,27.880000,31.740000,6.944600,2.351243,3.265616,2.865888,3.661575
2025-04-25,29.360000,35.200000,6.816200,2.259373,3.378358,2.764784,3.303354
2025-04-26,33.000000,39.020000,5.783000,2.584343,2.984632,2.871291,3.099059
2025-04-27,32.740000,38.430000,6.287000,2.421530,2.951766,2.797314,3.065762
2025-04-28,31.670000,37.190000,7.053600,2.309362,3.295417,2.767056,3.518367
2025-04-29,31.310000,36.980000,7.257100,2.290314,3.547711,2.746714,3.645331
2025-04-30,31.750000,37.370000,7.097800,2.331767,3.600358,2.704441,3.398203
2025-05-01,31.000000,35.690000,7.286400,2.311931,3.628716,2.700618,3.514970
2025-05-02,31.050000,35.660000,7.212000,2.303189,3.343705,2.688039,3.614046
2025-05-03,31.290000,35.750000,6.939600,2.235456,3.337222,2.577076,3.406580
2025-05-04,32.090000,36.990000,6.800600,2.299077,3.237980,2.578083,3.337404
2025-05-05,31.980000,37.020000,6.543600,2.329731,3.187013,2.562964,3.060699
2025-05-06,31.150000,34.960000,6.604100,2.358217,3.343377,2.599420,3.316435
2025-05-07,28.750000,31.730000,7.761400,2.344572,3.510976,2.597448,4.142423
2025-05-08,28.290000,31.390000,7.548000,2.393176,3.552747,2.586203,3.848165
2025-05-09,28.350000,32.350000,7.518500,2.369823,3.710570,2.526822,3.708097
2025-05-10,29.200000,33.790000,7.339200,2.404712,3.769868,2.542428,3.473245
2025-05-11,30.680000,35.550000,7.094400,2.410131,3.470953,2.542213,3.293776
2025-05-12,31.980000,37.590000,7.221800,2.401153,3.258298,2.536616,3.577068
2025-05-13,33.010000,38.920000,7.523800,2.427767,3.541107,2.521290,3.681097
